[2024-10-04T23:26:20.134+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-04T23:26:20.150+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.158+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-04T23:26:16.456881+00:00 [queued]>
[2024-10-04T23:26:20.159+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-04T23:26:20.174+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-04 23:26:16.456881+00:00
[2024-10-04T23:26:20.179+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4954) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-04T23:29:47.038+0000] {logging_mixin.py:190} INFO - R$ 1.068,93
[2024-10-04T23:29:47.038+0000] {logging_mixin.py:190} INFO - R$ 1.171,26
[2024-10-04T23:29:47.039+0000] {logging_mixin.py:190} INFO - R$ 184,49
[2024-10-04T23:29:47.040+0000] {logging_mixin.py:190} INFO - R$ 1.189,24
[2024-10-04T23:29:47.040+0000] {logging_mixin.py:190} INFO - R$ 167,70
[2024-10-04T23:29:47.041+0000] {logging_mixin.py:190} INFO - R$ 5.499,00
[2024-10-04T23:29:47.042+0000] {logging_mixin.py:190} INFO - R$ 2.222,56
[2024-10-04T23:29:47.042+0000] {logging_mixin.py:190} INFO - R$ 2.599,00
[2024-10-04T23:29:47.043+0000] {logging_mixin.py:190} INFO - R$ 7.599,99
[2024-10-04T23:29:47.044+0000] {logging_mixin.py:190} INFO - R$ 207,90
[2024-10-04T23:29:47.045+0000] {logging_mixin.py:190} INFO - R$ 7.299,99
[2024-10-04T23:29:47.046+0000] {logging_mixin.py:190} INFO - R$ 639,00
[2024-10-04T23:29:47.048+0000] {logging_mixin.py:190} INFO - R$ 2.698,51
[2024-10-04T23:29:47.049+0000] {logging_mixin.py:190} INFO - R$ 299,90
[2024-10-04T23:29:47.050+0000] {logging_mixin.py:190} INFO - R$ 439,00
[2024-10-04T23:29:47.051+0000] {logging_mixin.py:190} INFO - R$ 5.699,00
[2024-10-04T23:29:47.052+0000] {logging_mixin.py:190} INFO - R$ 588,01
[2024-10-04T23:29:47.052+0000] {logging_mixin.py:190} INFO - R$ 8.974,98
[2024-10-04T23:29:47.053+0000] {logging_mixin.py:190} INFO - R$ 240,45
[2024-10-04T23:29:47.053+0000] {logging_mixin.py:190} INFO - R$ 3.289,07
[2024-10-04T23:29:47.054+0000] {logging_mixin.py:190} INFO - R$ 167,70
[2024-10-04T23:29:47.055+0000] {logging_mixin.py:190} INFO - R$ 1.382,51
[2024-10-04T23:29:47.055+0000] {logging_mixin.py:190} INFO - R$ 18.297,95
[2024-10-04T23:29:47.056+0000] {logging_mixin.py:190} INFO - R$ 746,14
[2024-10-04T23:29:47.056+0000] {logging_mixin.py:190} INFO - R$ 495,99
[2024-10-04T23:29:47.057+0000] {logging_mixin.py:190} INFO - R$ 100,80
[2024-10-04T23:29:47.058+0000] {logging_mixin.py:190} INFO - R$ 749,00
[2024-10-04T23:29:47.058+0000] {logging_mixin.py:190} INFO - R$ 192,89
[2024-10-04T23:29:47.059+0000] {logging_mixin.py:190} INFO - R$ 50.000,00
[2024-10-04T23:29:47.059+0000] {logging_mixin.py:190} INFO - R$ 12.399,99
[2024-10-04T23:29:47.060+0000] {logging_mixin.py:190} INFO - R$ 9.297,99
[2024-10-04T23:29:47.061+0000] {logging_mixin.py:190} INFO - R$ 3.147,04
[2024-10-04T23:29:47.061+0000] {logging_mixin.py:190} INFO - R$ 529,55
[2024-10-04T23:29:47.062+0000] {logging_mixin.py:190} INFO - R$ 3.858,99
[2024-10-04T23:29:47.063+0000] {logging_mixin.py:190} INFO - R$ 2.323,89
[2024-10-04T23:29:47.064+0000] {logging_mixin.py:190} INFO - R$ 4.999,99
[2024-10-04T23:29:47.064+0000] {logging_mixin.py:190} INFO - R$ 1.129,00
[2024-10-04T23:29:47.065+0000] {logging_mixin.py:190} INFO - R$ 224,26
[2024-10-04T23:29:47.066+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-04T23:29:47.067+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-04T23:29:47.067+0000] {logging_mixin.py:190} INFO - R$ 2.008,27
[2024-10-04T23:29:47.068+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-04T23:29:47.069+0000] {logging_mixin.py:190} INFO - R$ 161,50
[2024-10-04T23:29:47.069+0000] {logging_mixin.py:190} INFO - R$ 6.799,99
[2024-10-04T23:29:47.070+0000] {logging_mixin.py:190} INFO - R$ 4.291,93
[2024-10-04T23:29:47.070+0000] {logging_mixin.py:190} INFO - R$ 7.839,99
[2024-10-04T23:29:47.071+0000] {logging_mixin.py:190} INFO - R$ 6.942,73
[2024-10-04T23:29:47.072+0000] {logging_mixin.py:190} INFO - R$ 2.080,53
[2024-10-04T23:29:47.072+0000] {logging_mixin.py:190} INFO - R$ 24,90
[2024-10-04T23:29:47.073+0000] {logging_mixin.py:190} INFO - R$ 1.946,50
[2024-10-04T23:29:47.074+0000] {logging_mixin.py:190} INFO - R$ 690,00
[2024-10-04T23:29:47.074+0000] {logging_mixin.py:190} INFO - R$ 2.598,24
[2024-10-04T23:29:47.075+0000] {logging_mixin.py:190} INFO - R$ 749,00
[2024-10-04T23:29:47.076+0000] {logging_mixin.py:190} INFO - R$ 378,00
[2024-10-04T23:29:47.077+0000] {logging_mixin.py:190} INFO - R$ 120,12
[2024-10-04T23:29:47.077+0000] {logging_mixin.py:190} INFO - R$ 277,10
[2024-10-04T23:29:47.078+0000] {logging_mixin.py:190} INFO - R$ 7.199,10
[2024-10-04T23:29:47.079+0000] {logging_mixin.py:190} INFO - R$ 92.999,99
[2024-10-04T23:29:47.079+0000] {logging_mixin.py:190} INFO - R$ 1.462,12
[2024-10-04T23:29:47.080+0000] {logging_mixin.py:190} INFO - R$ 3.499,00
[2024-10-04T23:29:47.082+0000] {logging_mixin.py:190} INFO - R$ 1.969,90
[2024-10-04T23:29:47.082+0000] {logging_mixin.py:190} INFO - R$ 1.349,10
[2024-10-04T23:29:47.083+0000] {logging_mixin.py:190} INFO - R$ 23,90
[2024-10-04T23:29:47.084+0000] {logging_mixin.py:190} INFO - R$ 1.316,73
[2024-10-04T23:29:47.085+0000] {logging_mixin.py:190} INFO - R$ 899,00
[2024-10-04T23:29:47.085+0000] {logging_mixin.py:190} INFO - R$ 10.016,43
[2024-10-04T23:29:47.086+0000] {logging_mixin.py:190} INFO - R$ 2.429,10
[2024-10-04T23:29:47.087+0000] {logging_mixin.py:190} INFO - R$ 1.590,00
[2024-10-04T23:29:47.087+0000] {logging_mixin.py:190} INFO - R$ 799,00
[2024-10-04T23:29:47.088+0000] {logging_mixin.py:190} INFO - R$ 58,00
[2024-10-04T23:29:47.089+0000] {logging_mixin.py:190} INFO - R$ 650,00
[2024-10-04T23:29:47.089+0000] {logging_mixin.py:190} INFO - R$ 12.799,90
[2024-10-04T23:29:47.090+0000] {logging_mixin.py:190} INFO - R$ 195,00
[2024-10-04T23:29:47.091+0000] {logging_mixin.py:190} INFO - R$ 120,00
[2024-10-04T23:29:47.091+0000] {logging_mixin.py:190} INFO - R$ 500,98
[2024-10-04T23:29:47.092+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-04T23:29:47.094+0000] {logging_mixin.py:190} INFO - R$ 896,00
[2024-10-04T23:29:47.095+0000] {logging_mixin.py:190} INFO - R$ 19.799,91
[2024-10-04T23:29:47.097+0000] {logging_mixin.py:190} INFO - R$ 14.800,00
[2024-10-04T23:29:47.099+0000] {logging_mixin.py:190} INFO - R$ 294,65
[2024-10-04T23:29:47.100+0000] {logging_mixin.py:190} INFO - R$ 2.663,88
[2024-10-04T23:29:47.100+0000] {logging_mixin.py:190} INFO - R$ 322,90
[2024-10-04T23:29:47.101+0000] {logging_mixin.py:190} INFO - R$ 3.333,22
[2024-10-04T23:29:47.102+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-04T23:29:47.103+0000] {logging_mixin.py:190} INFO - R$ 2.519,37
[2024-10-04T23:29:47.103+0000] {logging_mixin.py:190} INFO - R$ 2.271,28
[2024-10-04T23:29:47.367+0000] {taskinstance.py:3310} ERROR - Task failed with exception
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/operators/OperatorSiteBase.py", line 85, in execute
    self.SaveFile(context)
  File "/opt/airflow/operators/OperatorSiteBase.py", line 75, in SaveFile
    filepath = os.path.join(path, 'data.json')
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen posixpath>", line 76, in join
TypeError: expected str, bytes or os.PathLike object, not NoneType
[2024-10-04T23:29:47.389+0000] {taskinstance.py:1225} INFO - Marking task as FAILED. dag_id=SitesWebScraping, task_id=kabum_tasks.Web_Extraction_kabum, run_id=manual__2024-10-04T23:26:16.456881+00:00, execution_date=20241004T232616, start_date=20241004T232620, end_date=20241004T232947
[2024-10-04T23:29:47.403+0000] {taskinstance.py:340} INFO - ::group::Post task execution logs
[2024-10-04T23:29:47.404+0000] {standard_task_runner.py:124} ERROR - Failed to execute job 1105 for task kabum_tasks.Web_Extraction_kabum (expected str, bytes or os.PathLike object, not NoneType; 4955)
Traceback (most recent call last):
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/task/task_runner/standard_task_runner.py", line 117, in _start_by_fork
    ret = args.func(args, dag=self.dag)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/cli_config.py", line 49, in command
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/cli.py", line 115, in wrapper
    return f(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 483, in task_run
    task_return_code = _run_task_by_selected_method(args, _dag, ti)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 256, in _run_task_by_selected_method
    return _run_raw_task(args, ti)
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/cli/commands/task_command.py", line 341, in _run_raw_task
    return ti._run_raw_task(
           ^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/session.py", line 97, in wrapper
    return func(*args, session=session, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3004, in _run_raw_task
    return _run_raw_task(
           ^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 273, in _run_raw_task
    TaskInstance._execute_task_with_callbacks(
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3158, in _execute_task_with_callbacks
    result = self._execute_task(context, task_orig)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 3182, in _execute_task
    return _execute_task(self, context, task_orig)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 767, in _execute_task
    result = _execute_callable(context=context, **execute_callable_kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/taskinstance.py", line 733, in _execute_callable
    return ExecutionCallableRunner(
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/utils/operator_helpers.py", line 252, in run
    return self.func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/airflow/.local/lib/python3.12/site-packages/airflow/models/baseoperator.py", line 406, in wrapper
    return func(self, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/opt/airflow/operators/OperatorSiteBase.py", line 85, in execute
    self.SaveFile(context)
  File "/opt/airflow/operators/OperatorSiteBase.py", line 75, in SaveFile
    filepath = os.path.join(path, 'data.json')
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen posixpath>", line 76, in join
TypeError: expected str, bytes or os.PathLike object, not NoneType
[2024-10-04T23:29:47.424+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 1
[2024-10-04T23:29:47.445+0000] {taskinstance.py:3900} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2024-10-04T23:29:47.452+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
